2018-04-26 22:40:21,08p,snow007,loyalist,win,bloom029,loyalist,win,wind042,rebel,lose,hana011,rebel,lose,bloom032,rebel,lose,bloom001,lord,win,kami012,renegade,lose,kaze010,rebel,lose
2018-04-26 22:59:08,08p,luna025,rebel,win,bloom036,lord,lose,sp015,rebel,win,bloom037,rebel,win,kaze012,renegade,lose,sp017,rebel,win,shin008,loyalist,lose,snow023,loyalist,lose
2018-04-26 23:00:42,08p,bloom024,rebel,surrender,yuki006,rebel,surrender,bloom048,loyalist,surrender,luna061,rebel,surrender,wind009,renegade,surrender,snow032,loyalist,surrender,bangai010,rebel,surrender,snow014,lord,surrender
2018-04-26 23:18:24,08p,luna041,rebel,win,kaze014,loyalist,lose,hana004,rebel,win,sp020,renegade,lose,wind001,lord,lose,bloom049,rebel,win,bangai001,loyalist,lose,bloom010,rebel,win
2018-04-26 23:39:14,08p,luna014,lord,win,bloom047,rebel,lose,bangai007,rebel,lose,snow022,loyalist,win,shin008,rebel,lose,snow043,renegade,lose,luna042,loyalist,win,kaze013,rebel,lose
2018-04-26 23:59:02,06p,wind010,loyalist,win,bloom009,rebel,lose,luna029,renegade,lose,tsuki003,rebel,lose,tsuki018,lord,win,shin014,rebel,lose
2018-04-27 00:17:31,06p,tsuki012,renegade,lose,bloom034,rebel,lose,yuki007,rebel,lose,yuki016,rebel,lose,luna014,lord,win,snow020,loyalist,win
2018-04-27 21:21:45,06p,luna038,lord,win,hana015,rebel,lose,kami014,renegade,lose,yuki017,loyalist,win,luna018,rebel,lose,yuki006,rebel,lose
2018-04-27 21:41:17,08p,bloom055,loyalist,win,shin011,renegade,lose,sp013,rebel,lose,yuki014,lord,win,luna034,rebel,lose,wind057,rebel,lose,snow012,loyalist,win,kami001,rebel,lose
2018-04-27 21:58:49,08p,snow028,rebel,win,tsuki001,rebel,win,bloom014,lord,lose,yuki010,rebel,win,bloom058,rebel,win,bloom007,loyalist,lose,bloom045,renegade,lose,snow038,loyalist,lose
2018-04-27 22:35:35,08p,snow050,rebel,win,snow055,rebel,win,wind001,rebel,win,hana014,rebel,win,luna058,loyalist,lose,bloom013,lord,lose,luna020,loyalist,lose,kami001,renegade,lose
2018-04-27 22:59:30,06p,sp015,rebel,win,kami010,renegade,lose,snow014,lord,lose,shin008,rebel,win,luna061,rebel,win,luna013,loyalist,lose
2018-04-27 23:28:38,06p,tsuki018,lord,win,sp020,rebel,lose,bloom004,rebel,lose,bangai007,loyalist,win,hana003,rebel,lose,wind031,renegade,lose
2018-04-27 23:37:38,06p,kami004,rebel,win,sp011,renegade,lose,sp013,rebel,win,wind015,lord,lose,sp020,loyalist,lose,luna054,rebel,win
2018-04-28 21:36:19,06p,kaze015,rebel,win,yuki002,renegade,lose,snow006,rebel,win,tsuki003,loyalist,lose,sp011,rebel,win,tsuki018,lord,lose
2018-04-28 21:49:47,06p,luna040,rebel,win,kaze001,lord,lose,wind005,renegade,lose,luna022,loyalist,lose,hana008,rebel,win,bloom039,rebel,win
2018-04-28 22:17:43,06p,bloom028,renegade,lose,wind046,rebel,lose,bangai011,rebel,lose,wind020,loyalist,win,snow029,rebel,lose,kaze001,lord,win
2018-04-28 22:56:15,08p,bangai001,rebel,surrender,wind001,lord,surrender,kaze004,rebel,surrender,bloom021,renegade,surrender,sp017,rebel,surrender,kaze003,loyalist,surrender,kaze005,loyalist,surrender,sp015,rebel,surrender
2018-04-28 23:17:09,08p,luna019,rebel,win,bangai010,renegade,lose,kaze018,lord,lose,snow053,loyalist,lose,luna043,rebel,win,bloom053,rebel,win,bloom027,loyalist,lose,wind038,rebel,win
2018-04-28 23:48:57,08p,bloom014,lord,lose,hana018,rebel,win,tsuki014,rebel,win,sp005,rebel,win,bangai008,loyalist,lose,sp015,rebel,win,tsuki015,renegade,lose,sp007,loyalist,lose
2018-04-29 00:09:20,06p,shin012,renegade,lose,bloom025,rebel,lose,wind051,rebel,lose,hana012,loyalist,win,hana018,lord,win,luna017,rebel,lose
2018-04-29 20:44:12,06p,sp017,rebel,win,snow025,rebel,win,wind007,renegade,lose,yuki001,lord,lose,kami011,rebel,win,snow008,loyalist,lose
2018-04-29 20:58:41,06p,kami005,lord,lose,snow003,renegade,lose,wind018,rebel,win,wind016,loyalist,lose,kaze002,rebel,win,kami009,rebel,win
2018-04-29 21:10:39,06p,wind034,rebel,win,bloom018,lord,lose,shin006,loyalist,lose,wind019,rebel,win,snow052,rebel,win,wind005,renegade,lose
2018-04-29 21:42:45,06p,sp014,rebel,lose,wind039,rebel,lose,yuki009,rebel,lose,tsuki018,lord,win,wind001,loyalist,win,shin003,renegade,lose
2018-04-29 22:06:46,06p,yuki003,renegade,lose,wind014,lord,win,bloom031,rebel,lose,hana012,rebel,lose,yuki011,rebel,lose,shin004,loyalist,win
2018-04-29 22:16:29,06p,bloom041,rebel,win,shin009,rebel,win,snow005,renegade,lose,hana004,rebel,win,bloom013,loyalist,lose,bangai003,lord,lose
2018-04-29 22:30:49,06p,tsuki015,renegade,win,wind039,rebel,lose,snow003,rebel,lose,shin004,lord,lose,shin003,loyalist,lose,hana012,rebel,lose
2018-04-30 19:43:30,06p,tsuki018,lord,win,sp009,loyalist,win,bloom003,rebel,lose,yuki016,rebel,lose,snow011,renegade,lose,wind025,rebel,lose
2018-04-30 20:07:31,06p,bloom041,rebel,win,luna013,rebel,win,hana017,renegade,lose,hana001,lord,lose,bloom001,rebel,win,bloom010,loyalist,lose
2018-04-30 20:13:43,06p,yuki017,rebel,win,snow020,loyalist,lose,wind005,lord,lose,yuki009,renegade,lose,wind031,rebel,win,snow042,rebel,win
2018-04-30 20:31:30,06p,luna058,renegade,win,shin001,rebel,lose,kami004,rebel,lose,yuki001,lord,lose,wind008,rebel,lose,hana014,loyalist,lose
2018-04-30 20:58:23,08p,sp009,rebel,win,wind039,loyalist,lose,tsuki004,rebel,win,kaze001,lord,lose,shin004,loyalist,lose,kami003,renegade,lose,yuki002,rebel,win,bloom019,rebel,win
2018-04-30 22:25:19,06p,sp016,lord,lose,wind038,rebel,win,tsuki018,renegade,lose,shin007,loyalist,lose,hana008,rebel,win,bloom062,rebel,win
2018-04-30 22:34:21,06p,snow025,rebel,win,sp015,rebel,win,tsuki008,rebel,win,bloom016,lord,lose,bloom013,loyalist,lose,tsuki015,renegade,lose
2018-04-30 23:10:01,06p,tsuki012,renegade,win,wind026,rebel,lose,sp005,lord,lose,kaze008,loyalist,lose,tsuki011,rebel,lose,snow053,rebel,lose
2018-05-01 20:14:15,06p,tsuki012,renegade,win,snow007,loyalist,lose,snow051,rebel,lose,kami006,rebel,lose,wind015,rebel,lose,bloom058,lord,lose
