2017-05-21 17:33:59,08p,tsuki008,renegade,lose,bloom014,lord,lose,kaze003,rebel,win,shin002,loyalist,lose,hana001,rebel,win,kami011,loyalist,lose,hana002,rebel,win,kaze014,rebel,win
2017-05-21 20:31:41,06p,luna014,lord,win,luna009,loyalist,win,kami002,rebel,lose,yuki011,rebel,lose,kami008,rebel,lose,sp011,renegade,lose
2017-05-21 20:52:03,06p,tsuki002,lord,win,wind053,rebel,lose,tsuki018,rebel,lose,bloom039,rebel,lose,luna025,loyalist,win,snow033,renegade,lose
2017-05-21 21:50:47,06p,luna031,lord,win,bloom049,rebel,lose,luna038,rebel,lose,shin016,loyalist,win,kami001,rebel,lose,bloom030,renegade,lose
2017-05-21 22:01:44,06p,kami002,rebel,surrender,wind042,renegade,surrender,tsuki016,rebel,surrender,wind014,lord,surrender,kami007,loyalist,surrender,tsuki012,rebel,surrender
2017-05-21 22:26:20,06p,kami005,rebel,win,snow034,renegade,lose,kaze014,rebel,win,wind025,rebel,win,tsuki012,lord,lose,luna009,loyalist,lose
2017-05-22 20:30:11,06p,snow001,lord,lose,bangai007,rebel,win,tsuki004,rebel,win,kami002,rebel,win,kami004,renegade,lose,luna048,loyalist,lose
2017-05-22 20:47:39,06p,snow033,rebel,win,snow014,lord,lose,kami006,loyalist,lose,sp003,rebel,win,sp012,rebel,win,tsuki015,renegade,lose
2017-05-22 20:51:02,06p,snow001,lord,surrender,sp005,rebel,surrender,snow029,renegade,surrender,kami003,rebel,surrender,bloom049,rebel,surrender,wind045,loyalist,surrender
2017-05-22 21:00:04,08p,luna029,loyalist,lose,tsuki015,rebel,win,snow016,loyalist,lose,yuki001,lord,lose,wind041,rebel,win,bangai011,rebel,win,snow034,rebel,win,luna015,renegade,lose
2017-05-22 21:33:17,08p,snow040,renegade,win,luna050,rebel,lose,luna025,rebel,lose,bloom025,loyalist,lose,kami002,rebel,lose,yuki017,rebel,lose,kaze017,loyalist,lose,kaze018,lord,lose
2017-05-22 22:23:43,06p,bloom048,rebel,lose,tsuki012,rebel,lose,shin001,renegade,lose,sp014,loyalist,win,luna001,lord,win,luna041,rebel,lose
2017-05-22 22:49:50,06p,tsuki018,lord,lose,luna008,loyalist,lose,kami013,rebel,win,hana018,renegade,lose,wind053,rebel,win,kaze017,rebel,win
2017-05-22 23:03:06,06p,wind007,rebel,win,luna022,renegade,lose,snow056,loyalist,lose,snow001,lord,lose,luna033,rebel,win,luna012,rebel,win
2017-05-22 23:25:41,06p,hana014,rebel,win,wind015,renegade,lose,sp015,rebel,win,kami004,rebel,win,sp013,loyalist,lose,luna014,lord,lose
2017-05-23 00:41:06,06p,kami001,rebel,win,bangai011,rebel,win,kami003,renegade,lose,hana001,lord,lose,wind047,rebel,win,wind012,loyalist,lose
2017-05-23 00:57:09,06p,sp006,rebel,win,shin015,loyalist,lose,shin006,rebel,win,bangai007,rebel,win,hana018,lord,lose,yuki008,renegade,lose
2017-05-23 14:30:08,06p,tsuki008,loyalist,win,luna040,rebel,lose,kaze009,lord,win,yuki008,rebel,lose,sp014,renegade,lose,wind057,rebel,lose
2017-05-23 14:45:12,06p,snow032,rebel,win,bloom047,loyalist,lose,bloom004,lord,lose,bloom003,rebel,win,tsuki008,renegade,lose,kami002,rebel,win
2017-05-23 14:53:07,06p,kami003,loyalist,lose,luna010,rebel,win,luna007,rebel,win,sp001,renegade,lose,tsuki018,lord,lose,kaze002,rebel,win
2017-05-23 15:15:32,06p,kami011,rebel,win,yuki009,rebel,win,kami005,rebel,win,tsuki013,renegade,lose,tsuki008,loyalist,lose,yuki018,lord,lose
2017-05-23 15:43:45,08p,snow054,rebel,win,tsuki015,loyalist,lose,tsuki001,lord,lose,tsuki018,loyalist,lose,sp015,renegade,lose,kami014,rebel,win,yuki005,rebel,win,yuki010,rebel,win
2017-05-23 16:07:11,08p,wind057,rebel,win,wind014,lord,lose,kami001,loyalist,lose,hana005,rebel,win,luna018,rebel,win,tsuki008,renegade,lose,luna026,rebel,win,sp013,loyalist,lose
